primaryTitle	startYear	runtimeMinutes	genres	averageRating	numVotes
This Is Not What I Expected	2017	106	Comedy,Drama,Romance	6.7	1724
Cabarete	2019	102	Drama	7.3	58
Masterpiece	2017	160	Action,Crime,Mystery	5.5	2432
Pullikkaran Staraa	2017	135	Drama	5.2	1262
Diwanji Moola Grand Prix	2018	124	Comedy,Sport,Thriller	4.7	273
Rightways Down	2017	216	Crime,Drama,Thriller	8.1	190
Aiyaary	2018	157	Action,Drama,Thriller	5.3	5008
Queen	2018	157	Comedy,Crime,Mystery	6.9	1476
Durga Sohay	2017	101	Drama,Family	6.6	301
Occupation	2018	119	Action,Drama,Sci-Fi	4.5	16794
The King	2017	107	Documentary	6.8	1248
Fain Qalbi	2017	111	Comedy,Romance	4.5	72
A Man of Integrity	2017	113	Drama	7.2	2392
Closeness	2017	118	Drama	6.8	3185
24 Frames	2017	114	Drama	6.8	2098
The Hairdresser	2017	108	Comedy,Drama	4.3	127
The Villainess	2017	124	Action,Crime,Drama	6.6	15727
The Merciless	2017	117	Action,Crime,Drama	6.7	2788
Cash on Delivery	2017	137	Thriller	6.8	1006
Eu, Meu Pai e os Cariocas	2017	112	Documentary,Family,Music	8.1	20
Straight Into a Storm	2018	110	Biography,Documentary,Music	7.6	26
No Stone Unturned	2017	111	Documentary	7.2	737
The Eulogy	2018	103	Biography,Documentary,Music	7.1	30
Night School	2018	111	Comedy	5.6	42219
To Love the Soul of a Woman	2016	120	Drama	5.4	26
Beyond the Vows	2019	122	Family	6.0	23
Purano Dunga	2016	145	Comedy,Drama	7.6	83
Tremble All You Want	2017	117	Comedy,Drama,Romance	6.8	1087
The Lottery	2018	118	Drama	7.7	228
Edna	2020	117	Comedy,Thriller	7.5	13
Twelve Pole	2017	104	Horror	4.1	69
Haripada Bandwala	2016	240	Comedy,Romance	4.3	243
Open Seas	2018	102	Drama	7.0	1477
Martírio	2016	162	Documentary	8.5	201
Bad Genius	2017	130	Comedy,Crime,Drama	7.6	22141
Aakasha Mittayee	2017	137	Comedy	7.0	188
Velipadinte Pusthakam	2017	157	Action,Comedy,Drama	4.4	1470
Sukhamano Daveede	2018	122	Comedy,Drama	5.8	43
Posto	2017	150	Drama,Family	7.5	970
IN OUR HANDS: Battle for Jerusalem	2017	109	Documentary	5.5	178
I Feel Pretty	2018	110	Comedy,Romance	5.6	55366
Guardians of the Galaxy Vol. 3	2023	150	Action,Adventure,Comedy	8.3	80969
Meghnadbodh Rohoshyo	2017	150	Thriller	6.3	535
Tumhari Sulu	2017	150	Comedy,Drama	7.0	5377
Como se Tornar o Pior Aluno da Escola	2017	106	Comedy	5.3	2002
A Twelve-Year Night	2018	122	Adventure,Biography,Crime	7.5	10465
Gemini	2017	133	Drama	5.9	31
Deccal 2	2017	111	Horror	3.6	237
Assassination: Battle for Compton	2017	139	Documentary	5.8	65
Champions	2018	124	Comedy,Drama,Family	7.2	10908
The Crack: Inception	2019	122	Drama	6.6	823
LA 92	2017	114	Crime,Documentary,History	8.2	6657
Intent to Destroy: Death, Denial & Depiction	2017	115	Documentary,History	7.3	536
The Public Image is Rotten	2017	105	Documentary,Music	7.2	279
The Third Industrial Revolution	2017	104	Documentary	7.8	122
Green House	2018	101	Comedy,Drama,Mystery	6.0	8
The Talk: Race in America	2017	115	Documentary	6.5	44
Aav Taru Kari Nakhu	2017	120	Comedy	6.7	42
Lucky Boy	2017	110	Comedy	5.7	34
Beautiful Accident	2017	104	Comedy,Fantasy	6.5	329
Alone at My Wedding	2018	121	Drama	6.3	193
Agnelli	2017	110	Documentary	7.5	874
Gulag Magadan	2017	113	Drama,History,Thriller	6.4	45
Father of Nations	2022	133	Drama	7.8	29
The Long Walk	2019	116	Drama,Horror,Mystery	6.9	517
Polarized	2023	104	Drama	9.2	27
You Can Call Me John	2017	120	Romance	8.6	64
Verna	2017	158	Crime,Drama,Thriller	6.9	660
Coming 2 America	2021	110	Comedy	5.3	72221
Far. The Story of a Journey Around the World	2017	128	Adventure,Documentary	8.2	1203
A Ciambra	2017	118	Crime,Drama	6.9	2783
Don't Let Go	2019	103	Drama,Horror,Mystery	6.3	11909
Honey Bee 2.5	2017	107	Comedy,Drama	5.0	152
A Violent Life	2017	107	Drama,Thriller	6.0	423
Gabriel and the Mountain	2017	131	Adventure,Biography,Drama	7.0	1411
Los territorios	2017	101	Drama	5.5	74
The Coming Convergence	2017	120	Documentary,Drama,War	5.7	246
Fast & Furious Presents: Hobbs & Shaw	2019	137	Action,Adventure,Thriller	6.5	220621
Zahradnictví: Rodinný prítel	2017	130	Drama,History,Romance	5.6	166
American Standoff	2017	136	Documentary	6.9	95
Zahradnictví: Dezertér	2017	115	Drama	6.2	109
Zahradnictví: Nápadník	2017	113	Comedy	6.3	96
Chembarathipoo	2017	148	Romance	5.7	58
Kuttanpillayude Sivarathri	2018	120	Comedy,Drama,Mystery	6.5	573
Couch Potatoes	2017	120	Comedy,Drama	5.4	672
Crayon Shin-Chan: Invasion!! Alien Shiriri	2017	103	Adventure,Animation,Comedy	6.2	270
The Kid Who Would Be King	2019	120	Action,Adventure,Family	6.1	17751
Talking Dolls	2017	120	Drama,Romance,Thriller	7.9	14
Evil and the Mask	2018	138	Crime,Drama,Thriller	5.3	58
The Thousand Faces of Dunjia	2017	113	Action,Adventure,Fantasy	5.4	1367
Alienators	2017	104	Comedy,Fantasy	5.3	142
The Shamer's Daughter 2: The Serpent Gift	2019	103	Adventure,Drama,Fantasy	5.4	846
Hello!	2017	131	Action,Romance	7.3	2576
Kontakti	2021	111	Crime,Drama	7.2	18
The King's Case Note	2017	114	Comedy,Mystery	6.4	428
Chicken Kokkachi	2017	116	Comedy	3.9	105
Messenger on a White Horse	2017	102	Biography,Documentary,History	7.9	29
My Name Is Sara	2019	111	Biography,Drama,War	6.6	723
Behind the Dark Night	2017	118	Action,Comedy	5.1	15
All Roads to Pearla	2019	108	Crime,Drama,Thriller	4.8	225
The Week Of	2018	116	Comedy	5.2	23235
Mid-Century	2022	105	Fantasy,Horror,Mystery	3.3	866
The Steed	2019	110	Action,Adventure,Family	7.4	142
Chihayafuru Part III	2018	128	Comedy,Drama,Romance	7.2	646
Yasamak Güzel Sey	2017	101	Comedy,Drama	7.4	2090
Ice Blue	2017	104	Thriller	4.6	209
Benedetta	2021	131	Biography,Drama,Romance	6.7	21947
Side Job.	2017	120	Drama	6.1	222
Glass	2019	129	Drama,Horror,Sci-Fi	6.6	252627
Pulse	2018	103	Drama,Thriller	5.4	39
A Diary of Letters to God	2017	120	Adventure,Drama,Fantasy	7.3	155
Whina	2022	112	Biography,Drama	7.3	216
Parmanu: The Story of Pokhran	2018	129	Action,Drama,History	7.6	24703
Hadiyya	2017	144	Drama,Musical,Romance	6.8	13
Mr. Jones	2019	141	Biography,Drama,Thriller	6.9	14121
Musical Kuroshitsuji: Noah's Ark Circus	2017	190	Musical	7.9	23
Svideteli	2018	104	Drama,History,War	6.3	125
Escape from Candyland	2017	105	Documentary	6.6	12
Lucid Dream	2017	101	Sci-Fi,Thriller	6.1	3895
The First Day of My Life	2023	121	Comedy,Drama	6.8	267
BB5	2017	123	Crime,Mystery,Thriller	6.8	13
Man Man: Chapter One	2019	106	Action,Crime,Drama	7.1	11
Legacy of Lies	2020	101	Action,Thriller	5.1	3857
Kids on the Slope	2018	120	Drama	6.7	767
Wilderness: Part Two	2017	147	Drama	7.2	268
The Road to Sunrise	2017	145	Drama	6.5	13
Blame Game	2019	105	Drama,Thriller	6.4	661
Meelo Evaru Koteeswarudu	2016	130	Comedy,Romance	5.3	34
C.L.E.A.N.	2020	109	Horror,Mystery,Thriller	6.7	346
Saaho	2019	170	Action,Thriller	5.0	20812
House of Sweat and Tears	2018	104	Drama,Horror,Mystery	5.9	68
The Game Changer	2019	105	Romance	7.8	17
Walking Past the Future	2017	129	Drama	6.9	86
Rolling to You	2018	107	Comedy,Romance	6.5	4887
College Kumar	2017	141	Comedy	7.2	114
Eleyaru Naavu Geleyaru	2017	132	Drama	8.4	7
A Tale of Shadows	2017	107	Thriller	5.1	486
Kitchen. The Last Battle	2017	110	Comedy	6.4	1202
United Colors of Bennett Song	2018	108	Comedy,Drama,Family	4.1	322
Architects of Denial	2017	102	Documentary,History,War	7.6	246
Wild Mountain Thyme	2020	102	Comedy,Drama,Romance	5.7	10632
Rusty Tulloch	2018	124	Action	6.3	13
Baaghi 2	2018	137	Action,Crime,Drama	4.8	11213
Blinkers	2019	123	Action	6.0	52
Through the Black Glass	2019	139	Drama	6.5	102
National Theatre Live: Rosencrantz & Guildenstern Are Dead	2017	153	Comedy,Drama	8.0	275
Love Is	2016	110	Drama	6.6	9
National Theatre Live: Twelfth Night	2017	203	Comedy	8.0	478
National Theatre Live: Amadeus	2017	206	Comedy,Drama,Musical	8.2	324
National Theatre Live: The Threepenny Opera	2016	160	Comedy,Musical	8.2	74
National Theatre Live: Who's Afraid of Virginia Woolf?	2017	198	Drama	8.4	227
National Theatre Live: Peter Pan	2017	130	Fantasy	7.9	29
National Theatre Live: Salomé	2017	105	Drama	6.6	51
Angels in America: Part I - Millennium Approaches	2017	220	Drama	8.8	732
Food 3.0	2017	129	Documentary	7.4	23
National Theatre Live: Angels in America Part Two: Perestroika	2017	220	Drama	9.0	608
The Sheriff in Town	2017	115	Comedy,Crime	5.9	185
Royal Shakespeare Company: The Tempest	2017	145	Drama	7.8	68
Julius Caesar	2017	130	Drama,History	6.9	29
An Uncertain Border	2019	118	Thriller	5.3	36
RSC Live: Antony and Cleopatra	2017	184	Drama	6.0	43
Royal Shakespeare Company: Titus Andronicus	2017	130	Drama	7.1	35
Til Death Do Us Part	2017	101	Thriller	4.6	1420
Jurica Road	2020	120	Drama,Thriller	4.9	21
The Road Forward	2017	101	Documentary	9.3	28
Cult of the Shadow People	2017	110	Horror	3.0	10
Peppermint	2018	101	Action,Thriller	6.5	67218
The Judgement	2021	130	Biography,Crime,Drama	7.3	1513
Romeo N Bullet	2017	116	Drama	4.2	6
Nigerian Prince	2018	104	Crime,Drama,Thriller	5.9	445
Benediction	2021	137	Biography,Drama,History	6.7	2863
O Homem Perfeito	2018	115	Comedy,Romance	6.2	193
Alan Clarke: Out of His Own Light	2016	270	Documentary	7.1	10
Funhouse	2019	106	Crime,Drama,Horror	5.2	7774
Elizabeth Harvest	2018	108	Horror,Sci-Fi,Thriller	5.8	9090
Tharangam	2017	153	Action,Comedy	6.3	548
Sriramudinta Srikrishnudanta	2017	129	Drama,Romance	7.2	40
The King's Man	2021	131	Action,Adventure,Thriller	6.3	156943
Biler Diary	2017	146	Action,Adventure,Drama	8.6	24
Encordés	2017	106	Documentary	6.1	18
The Appearance	2018	111	Horror,Thriller	4.8	1353
Us	2019	116	Horror,Mystery,Thriller	6.8	314058
Book Club	2018	104	Comedy,Drama,Romance	6.1	29466
Mr. Pride vs. Miss Prejudice	2017	108	Comedy,Romance	5.8	346
Ordinary Person	2017	121	Action,Crime,Drama	6.3	459
Palmer	2021	110	Drama	7.2	37864
Killing for the Prosecution	2018	123	Mystery	6.3	987
Girls' Encounter	2017	101	Drama	6.4	90
In Your Hands	2018	105	Drama,Romance	6.4	1626
Lilly the Little Fish	2017	107	Family	5.2	199
Streetscapes	2017	132	Documentary,Drama	6.8	69
Family is Family	2018	107	Comedy	5.7	4288
The Little Stranger	2018	111	Drama,Horror,Mystery	5.5	10314
Aabhaasam	2018	121	Comedy	5.5	481
Musk	2018	108	Drama	6.6	12
Hanii	2018	105	Drama,Romance	6.0	387
Jai Lava Kusa	2017	150	Action,Drama,Thriller	6.8	6226
Genesis 2.0	2018	112	Documentary	7.1	546
Johnny is nie dood nie	2016	106	Drama	7.5	106
Saamy Square	2018	156	Action	4.5	1564
Ann Wilson: In Focus	2017	148	Documentary	6.0	21
Shadow	2018	116	Action,Adventure,Drama	7.0	16966
Baghdad in My Shadow	2019	105	Drama,Thriller	6.8	420
Roberto Bolle: The Art of Dance	2016	105	Documentary	7.6	5
Sarvopari Palakkaran	2017	136	Comedy	5.0	163
Bobby Robson: More Than a Manager	2018	104	Documentary,Sport	8.1	3214
Ana	2020	105	Comedy,Drama	5.9	1770
The Hummingbird Project	2018	111	Drama,Thriller	6.2	15394
Symphony for Ana	2017	119	Drama	6.9	146
Tiempo Limite Para Morir	2017	101	Action	8.9	10
The Circles of the Vicious	2016	110	Sci-Fi	7.0	8
Like a French Film	2016	104	Drama	6.2	34
Gohin Hridoy	2018	109	Drama	6.7	30
Rosas de Ermera	2017	125	Biography,Documentary,History	6.9	29
With or Without You	2016	101	Romance	6.4	11
Detective Dee: The Four Heavenly Kings	2018	132	Action,Adventure,Drama	6.3	2870
Inland Sea	2018	122	Documentary	7.4	254
Side A & Side B	2018	114	Adventure,Comedy	7.6	30
The Northern King	2017	104	Crime	7.4	7
Cashing Out	2020	118	Crime,Drama	5.1	56
Mister	2017	160	Drama,Romance	3.8	321
The Trough	2018	111	Action,Crime,Drama	4.6	290
Christ in You: The Movie	2017	104	Documentary	8.1	39
Sketch	2018	137	Action,Thriller	5.6	2159
Aatadukundam Raa	2016	133	Action,Romance	5.6	79
Demekin	2017	116	Action,Comedy	7.0	72
Anton	2019	102	Drama	6.7	194
The Last Prosecco	2017	101	Comedy,Mystery	6.3	816
Out of Blue	2018	109	Crime,Drama,Mystery	4.8	2072
Adventures of a Mathematician	2020	102	Biography,Drama	5.6	555
School Number 3	2017	116	Documentary	8.2	31
Carmen	2022	116	Drama,Musical	6.1	163
Saravanan Irukka Bayamaen	2017	117	Action,Comedy	3.2	215
Gek van geluk	2017	106	Comedy,Romance	5.5	390
Edge of Extinction	2020	141	Action,Sci-Fi,Thriller	4.9	1731
Valami Amerika 3	2018	103	Comedy,Music	5.3	1576
A Taxi Driver	2017	137	Action,Drama,History	7.9	27153
News of the World	2020	118	Action,Adventure,Drama	6.8	90906
Vivegam	2017	149	Action,Thriller	5.2	12632
Perception	2018	102	Thriller	4.9	260
Operation Red Sea	2018	142	Action,Drama,Thriller	6.6	7556
Italy Italy	2017	102	Comedy,Drama,Fantasy	5.4	446
Turn Around	2017	108	Drama	6.7	94
Yeidhavan	2017	133	Action,Crime,Drama	5.8	129
Mojo	2017	112	Mystery,Thriller	7.2	23
The Generations	2016	105	Drama	5.2	15
Archive	2020	109	Drama,Mystery,Sci-Fi	6.4	24494
Lahoriye	2017	137	Drama	7.7	1250
Maggie Shayne's Embrace the Twilight	2019	142	Action,Drama,Fantasy	3.6	40
A Bread Factory, Part One	2018	122	Comedy,Drama	6.9	438
Chastnoe pionerskoe 3	2017	103	Adventure,Comedy,Family	6.0	59
Cheese in the Trap	2018	116	Romance	5.7	549
To the Stars	2019	109	Drama	6.2	1895
A Bread Factory, Part Two	2018	115	Comedy,Drama	6.7	325
Hanagatami	2017	169	Drama,War	6.9	677
The Cake General	2018	101	Comedy,Drama	6.8	4654
Ikiru machi	2018	124	Drama	6.6	5
Yeom-lyeok	2018	101	Action,Comedy,Fantasy	5.9	5978
Money	2019	115	Crime,Drama	6.0	837
Cometa: Him, His Dog and Their World	2017	105	Adventure,Comedy,Drama	6.4	64
Naples in Veils	2017	113	Drama,Mystery,Romance	5.8	2813
The Girl in the Fog	2017	128	Crime,Drama,Mystery	6.8	11984
The World Is Yours	2018	102	Comedy,Crime	6.3	4700
My Little Baby, Jaya	2017	102	Crime,Drama	6.1	300
The Day I Met Her	2017	120	Comedy,Romance,Sci-Fi	8.1	9
My Little Monster	2018	105	Comedy,Drama,Romance	5.9	740
Pirates 1.0	2017	120	Thriller	5.7	65
Sonata	2017	103	Drama	5.5	71
Noise	2017	124	Drama	6.0	29
Foxtrot	2017	113	Drama	7.2	7826
Chitose no itohime	2017	122	Drama	3.3	12
Life of the Party	2017	115	Drama	8.0	5
Indizi di felicità	2017	103	Documentary	6.6	39
Dear Other Self	2017	110	Comedy,Romance	6.8	65
Local Kung Fu 2	2017	125	Action,Comedy	8.3	80
The Prince Story: Icon, Genius... Slave	2017	125	Documentary,Drama,Music	7.8	27
Dealer/Healer	2017	101	Action,Crime,Drama	5.5	268
Bar Boys	2017	110	Drama	7.7	211
The Eden Theory	2021	107	Horror,Sci-Fi,Thriller	3.4	163
Half White	2020	103	Comedy	2.1	160
The Marksman	2021	108	Action,Drama,Thriller	5.6	39850
Theory of Ambitions	2022	144	Crime,Drama,Thriller	6.1	229
Dark House	2017	104	Horror	3.2	133
Gloria Bell	2018	102	Comedy,Drama,Music	6.3	12252
Maacher Jhol	2017	108	Drama	7.0	779
Manikarnika: The Queen of Jhansi	2019	148	Action,Biography,Drama	6.4	15835
Grace Jones: Bloodlight and Bami	2017	115	Biography,Documentary,Music	6.2	1248
Anarchist from Colony	2017	129	Biography,Drama	6.6	662
Real	2017	137	Action,Thriller	4.7	1546
The Negotiation	2018	114	Action,Crime,Thriller	6.7	3611
Sangili Bungili Kadhava Thorae	2017	140	Comedy,Horror	5.3	460
Slaughterhouse Rulez	2018	104	Action,Comedy,Fantasy	5.3	15557
To Be a Teacher	2017	102	Documentary	7.0	74
Shy Shy Cat	2016	102	Comedy,Drama	6.3	56
Mirage	2018	128	Drama,Fantasy,Mystery	7.4	59554
Sky Hunter	2017	115	Action,Drama,Romance	5.6	1704
Yaadhumagi Nindraai	2017	122	Drama	5.4	36
Tonight, at the Movies	2018	109	Fantasy,Romance	7.0	1107
Innocent Blood	2017	113	Drama	6.4	8
El-Asliyyin	2017	125	Drama,Mystery,Thriller	6.9	2830
Nothing to Lose	2018	134	Biography,Drama	2.3	23076
Bergman Island	2021	112	Drama,Romance	6.7	8412
Slow Country	2017	115	Action,Drama	5.5	37
Mamma Mia! Here We Go Again	2018	114	Comedy,Musical,Romance	6.6	100174
Chi Va Chi Sau Ka	2017	134	Family	7.8	407
FU: Friendship Unlimited	2017	135	Comedy,Family,Musical	6.4	69
The Renata Road	2022	121	Mystery,Thriller	8.0	31
Belleville Cop	2018	111	Comedy,Crime	5.0	3010
Left: A Coast-to-Coast Journey on Foot	2016	106	Documentary	8.7	6
Shocking Marriage	2020	106	Comedy	4.0	14
Susu	2018	106	Crime,Drama,Horror	3.7	134
Resistance	2020	120	Biography,Drama,History	6.5	8092
The Royal Opera House: Il trovatore	2017	180	Musical	4.2	8
The Royal Opera House: Madama Butterfly	2017	165	Musical	6.7	35
Nenu Kidnap Ayyanu	2017	126	Drama	9.0	68
Aaradugula Bullet	2021	141	Action,Drama	3.6	267
The Drug King	2018	139	Action,Crime,Drama	6.2	3459
Mayaanadhi	2017	136	Drama,Romance	7.7	3082
The Warrior Queen of Jhansi	2019	102	Action,Adventure,Drama	4.8	674
Journal 64	2018	119	Crime,Mystery,Thriller	7.4	17834
General	2019	145	Biography,Drama,History	2.7	2065
50 First Kisses	2017	114	Comedy,Drama,Romance	6.4	795
Ichak	2017	104	Romance	5.7	9
Buffalo Boys	2018	102	Action,Drama,History	5.7	1278
Reckless	2018	102	Comedy,Crime	5.4	397
Io sono Tempesta	2018	102	Comedy,Drama	5.8	1398
XConfessions Vol. 7	2016	134	Adult	5.4	18
Mohanlal	2018	150	Comedy	4.3	581
The Shiny Shrimps	2019	103	Comedy,Drama,Sport	6.5	2823
Resident Evil: Welcome to Raccoon City	2021	107	Action,Horror,Sci-Fi	5.2	57796
The Souvenir	2019	120	Drama,Romance	6.4	13615
Dynamite Graffiti	2018	138	Biography,Drama	6.5	82
Border Brothers	2017	105	Comedy	7.4	9
Punyalan Private Limited	2017	129	Comedy	6.2	753
Grandfather and Grandson	2019	108	Drama	7.1	40
The Accidental Spy	2017	104	Action	4.6	79
Viswasapoorvam Mansoor	2017	112	Drama	5.9	60
British Winters	2016	101	Drama	9.3	20
Her Sey Mümkün	2017	105	Comedy	5.1	198
Samaychakra - The Time Slot	2017	140	Family	6.3	11
Monopoly (The Bank of Luck)	2017	122	Comedy	6.3	1529
Manto	2018	112	Biography,Drama	7.3	4475
Stella's Last Weekend	2018	102	Comedy,Drama	6.4	1021
Chalbaaz	2018	152	Comedy,Drama	6.6	683
Naked Normandy	2018	105	Comedy,Drama	5.9	1120
Midway	2019	138	Action,Drama,History	6.7	89330
Eluka Majaka	2016	132	Comedy	5.0	44
More the Merrier	2021	111	Comedy	5.5	3886
Lost in London	2017	108	Comedy	5.0	42
Bengali Beauty	2018	105	Comedy,Drama,Music	6.4	175
Samurai's Promise	2018	111	Action,Romance	6.7	226
Daddy	2017	134	Action,Biography,Crime	6.4	2122
Rampant	2018	121	Action,Drama,History	6.3	4518
Human, Space, Time and Human	2018	122	Drama	5.8	1001
Mope	2019	105	Biography,Comedy,Drama	5.3	838
Shashin Koshien Summer in 0.5 Seconds	2017	117	Drama	7.2	12
Goodalochana	2017	149	Comedy	4.2	232
Kaala	2018	162	Action,Drama	6.5	9736
Ode to the Goose	2018	122	Drama,History,Mystery	6.6	201
The Great Battle	2018	136	Action,Drama,History	7.0	5582
Hunt	2022	131	Action,Drama,Mystery	6.7	3628
Enquête au Paradis	2017	135	Documentary	3.8	64
Yesa	2017	154	Drama	8.6	33
Symbiotic Earth: How Lynn Margulis rocked the boat and started a scientific revolution	2019	144	Documentary	7.8	21
Mannamkattayum Kariyilayum: The clod and the dry leaf	2017	106	Drama,Family,Thriller	8.4	8
The Conductor	2018	137	Biography,Drama	7.3	3885
The Boss Baby 2: Family Business	2021	107	Adventure,Animation,Comedy	5.9	19850
Main Street Meats	2017	110	Horror	5.6	93
Prodigy	2018	111	Drama,Thriller	3.5	311
Puzzle	2018	103	Drama	6.7	8183
Nebeska tema	2019	108	Biography,Documentary,Music	8.6	367
Prioni	2017	103	Horror,Sci-Fi	5.4	8
The Lift Boy	2019	107	Comedy,Drama	7.2	2866
Feral	2018	101	Drama,Horror,Mystery	5.8	133
At Eternity's Gate	2018	111	Biography,Drama,History	6.9	37333
Tor Bina	2017	141	Drama,Romance	7.9	44
When I Get Home, My Wife Always Pretends to Be Dead.	2018	115	Comedy,Drama	6.3	917
Udaharanam Sujatha	2017	127	Drama,Family	7.2	637
Us, at the End of the Year	2019	105	Drama,Romance	6.4	119
Hanuman Da' Damdaar	2017	105	Animation,Family	5.0	211
Mario on Tour	2017	105	Comedy,Drama,Music	6.2	33
Lechmi	2017	150	Comedy,Crime,Horror	4.8	45
Gharasarpa	2018	107	Drama,Fantasy,Horror	7.4	274
Naam	2018	122	Comedy	4.3	128
Dui Rupaiyan	2017	138	Action,Drama	7.2	165
A Mero Hajur 2	2017	138	Drama,Romance	4.5	229
Impact Event	2018	102	Sci-Fi	3.7	827
Mole de Olla, receta Original	2019	105	Comedy	6.0	81
Viscera	2019	133	Crime,Drama	8.4	26
Gotowi na wszystko. Exterminator	2018	117	Comedy,Music	6.2	596
Ang Panday	2017	128	Action,Adventure,Fantasy	5.6	173
Skull	2018	107	Action,Mystery,Sci-Fi	6.0	131
Names on the Cup	2017	101	Documentary,Sport	8.5	47
Strawberry Flavored Plastic	2019	107	Crime,Drama,Horror	4.0	156
Shubh Aarambh	2017	126	Comedy,Drama,Family	6.7	131
Potato Potahto	2017	115	Comedy	4.2	216
Sakhavinte Priyasakhi	2018	160	Drama,Family	3.0	20
Perfect World	2018	102	Drama,Romance	5.8	162
My Little One	2019	101	Drama	6.4	59
Million Loves in Me	2018	108	Comedy,Drama	8.4	83
Samson	2018	110	Action,Drama	4.5	4770
Lôi Báo	2017	113	Action,Drama,Sci-Fi	5.8	149
Arrhythmia	2017	116	Drama	7.4	5835
Bigger Than the Game	2018	136	Drama,Sport	7.0	128
La Traviata	2017	141	Music	5.5	129
Andhhagadu	2017	132	Comedy	5.8	171
Nureyev	2018	115	Biography,Documentary	7.6	87
Heung-boo: The Revolutionist	2018	105	Drama,History	6.3	90
Rupsha Nodir Banke	2020	137	Drama	8.7	12
The Vanished	2018	101	Crime,Mystery,Thriller	6.6	1344
Love Me	2017	105	Comedy,Drama,Romance	6.6	5
Little Italy	2018	102	Comedy,Romance	5.7	16158
1921	2018	144	Horror,Mystery,Romance	4.3	1418
One	2017	148	Drama,Thriller	6.1	313
Sweet Country	2017	113	Adventure,Crime,Drama	6.9	8887
Werewolf Game: Lovers	2018	108	Horror,Thriller	5.7	121
A Crimson Star	2018	101	Drama,Romance	5.9	18
Back to Dad	2017	120	Drama	9.4	15
Walk Like a Panther	2018	108	Comedy	5.0	651
Mariposas Verdes	2017	101	Drama	5.6	651
Green Cats	2017	105	Drama	6.0	421
Pavarotti	2019	114	Biography,Documentary,Music	7.5	3650
Buy Me	2018	107	Drama	5.3	554
Skater Girl	2021	107	Drama,Family,Sport	6.6	4647
Raato Ghar	2017	128	Comedy	7.5	6
Green Book	2018	130	Biography,Comedy,Drama	8.2	516541
A Murder of Innocence	2018	103	Crime	3.6	131
Seeking True Love	2017	116	Comedy,Romance	7.5	24551
The Mother	2023	115	Action,Thriller	7.4	67
The Perfect Candidate	2019	104	Comedy,Drama	6.6	1855
Shubh Mangal Savdhan	2017	119	Comedy,Romance	6.9	10652
Blackmail	2018	138	Comedy,Thriller	7.1	11126
Next Enti?	2018	122	Comedy,Drama,Romance	4.4	234
Valley of the Wolves: Homeland	2017	105	Action,Crime,Drama	3.9	3188
My Brother 2	2017	115	Comedy,Romance	4.4	1752
Sound! Euphonium the Movie: May the Melody Reach You!	2017	105	Animation,Comedy,Drama	6.9	190
Vaishnavee	2017	115	Drama	7.7	56
Ami Je Ke Tomar	2017	136	Romance	4.7	176
Tomake Chai	2017	121	Romance	4.6	121
The Lumber Baron	2019	120	Drama,History,Mystery	6.0	130
